Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 01:00:00,09/06/19 02:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 01:00:00,09/06/19 02:00:00,39003
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 02:00:00,09/06/19 03:00:00,55723761
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 02:00:00,09/06/19 03:00:00,5692
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 02:00:00,09/06/19 03:00:00,45721
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 02:00:00,09/06/19 03:00:00,64424509440
AmazonRDS,Not Applicable,USE2-USW1-AWS-In-Bytes,,09/06/19 02:00:00,09/06/19 03:00:00,40
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 02:00:00,09/06/19 03:00:00,90
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 02:00:00,09/06/19 03:00:00,16826353
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 02:00:00,09/06/19 03:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 03:00:00,09/06/19 04:00:00,80
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 03:00:00,09/06/19 04:00:00,57217
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 03:00:00,09/06/19 04:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 03:00:00,09/06/19 04:00:00,7752
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 03:00:00,09/06/19 04:00:00,55826090
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 03:00:00,09/06/19 04:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 03:00:00,09/06/19 04:00:00,16837992
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 04:00:00,09/06/19 05:00:00,7296
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 04:00:00,09/06/19 05:00:00,44655
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 04:00:00,09/06/19 05:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 04:00:00,09/06/19 05:00:00,16860156
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 04:00:00,09/06/19 05:00:00,55588670
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 04:00:00,09/06/19 05:00:00,3
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 05:00:00,09/06/19 06:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 05:00:00,09/06/19 06:00:00,135
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 05:00:00,09/06/19 06:00:00,16909817
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 05:00:00,09/06/19 06:00:00,56172883
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 05:00:00,09/06/19 06:00:00,3
AmazonRDS,Not Applicable,USE2-EUN1-AWS-In-Bytes,,09/06/19 05:00:00,09/06/19 06:00:00,52
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 05:00:00,09/06/19 06:00:00,44991
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 05:00:00,09/06/19 06:00:00,4788
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 06:00:00,09/06/19 07:00:00,211088645
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 06:00:00,09/06/19 07:00:00,64806
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 06:00:00,09/06/19 07:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 06:00:00,09/06/19 07:00:00,18460002
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 06:00:00,09/06/19 07:00:00,4040
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 06:00:00,09/06/19 07:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 07:00:00,09/06/19 08:00:00,385717672
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 07:00:00,09/06/19 08:00:00,20297642
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 07:00:00,09/06/19 08:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 07:00:00,09/06/19 08:00:00,77960
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 07:00:00,09/06/19 08:00:00,3200
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 07:00:00,09/06/19 08:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 08:00:00,09/06/19 09:00:00,102320058
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 08:00:00,09/06/19 09:00:00,74910
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 08:00:00,09/06/19 09:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 08:00:00,09/06/19 09:00:00,15542241
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 08:00:00,09/06/19 09:00:00,3244
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 08:00:00,09/06/19 09:00:00,135
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 08:00:00,09/06/19 09:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 09:00:00,09/06/19 10:00:00,7888
AmazonRDS,Not Applicable,USE2-EUC1-AWS-In-Bytes,,09/06/19 09:00:00,09/06/19 10:00:00,420
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 09:00:00,09/06/19 10:00:00,110706896
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 09:00:00,09/06/19 10:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 09:00:00,09/06/19 10:00:00,10781353
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 09:00:00,09/06/19 10:00:00,54015
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 09:00:00,09/06/19 10:00:00,80
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 09:00:00,09/06/19 10:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 10:00:00,09/06/19 11:00:00,65790
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 10:00:00,09/06/19 11:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 10:00:00,09/06/19 11:00:00,54214015
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 10:00:00,09/06/19 11:00:00,8316889
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 10:00:00,09/06/19 11:00:00,135
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 10:00:00,09/06/19 11:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 10:00:00,09/06/19 11:00:00,3116
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 11:00:00,09/06/19 12:00:00,3116
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 11:00:00,09/06/19 12:00:00,8316235
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 11:00:00,09/06/19 12:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 11:00:00,09/06/19 12:00:00,56173
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 11:00:00,09/06/19 12:00:00,54181959
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 11:00:00,09/06/19 12:00:00,64424509440
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 12:00:00,09/06/19 13:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 12:00:00,09/06/19 13:00:00,40
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 12:00:00,09/06/19 13:00:00,8279601
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 12:00:00,09/06/19 13:00:00,53089171
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 12:00:00,09/06/19 13:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 12:00:00,09/06/19 13:00:00,3252
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 12:00:00,09/06/19 13:00:00,60341
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 13:00:00,09/06/19 14:00:00,8343946
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 13:00:00,09/06/19 14:00:00,54582149
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 13:00:00,09/06/19 14:00:00,56241
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 13:00:00,09/06/19 14:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 13:00:00,09/06/19 14:00:00,3080
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 13:00:00,09/06/19 14:00:00,90
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 13:00:00,09/06/19 14:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 14:00:00,09/06/19 15:00:00,3396
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 14:00:00,09/06/19 15:00:00,8310104
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 14:00:00,09/06/19 15:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 14:00:00,09/06/19 15:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 14:00:00,09/06/19 15:00:00,53109568
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 14:00:00,09/06/19 15:00:00,55606
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 14:00:00,09/06/19 15:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 15:00:00,09/06/19 16:00:00,47413
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 15:00:00,09/06/19 16:00:00,3116
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 15:00:00,09/06/19 16:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 15:00:00,09/06/19 16:00:00,53646566
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 15:00:00,09/06/19 16:00:00,8279440
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 15:00:00,09/06/19 16:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 16:00:00,09/06/19 17:00:00,56241
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 16:00:00,09/06/19 17:00:00,54696309
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 16:00:00,09/06/19 17:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 16:00:00,09/06/19 17:00:00,90
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 16:00:00,09/06/19 17:00:00,4128
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 16:00:00,09/06/19 17:00:00,8287259
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 16:00:00,09/06/19 17:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 17:00:00,09/06/19 18:00:00,4904
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 17:00:00,09/06/19 18:00:00,2.352222
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 17:00:00,09/06/19 18:00:00,6879088
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 17:00:00,09/06/19 18:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 17:00:00,09/06/19 18:00:00,42699980
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 17:00:00,09/06/19 18:00:00,50513587586.8444
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 17:00:00,09/06/19 18:00:00,28289
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 18:00:00,09/06/19 19:00:00,21359
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 18:00:00,09/06/19 19:00:00,7978
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 18:00:00,09/06/19 19:00:00,42949672960
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 18:00:00,09/06/19 19:00:00,5962429
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 18:00:00,09/06/19 19:00:00,35222496
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 18:00:00,09/06/19 19:00:00,2
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 19:00:00,09/06/19 20:00:00,90
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/06/19 19:00:00,09/06/19 20:00:00,14133
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/06/19 19:00:00,09/06/19 20:00:00,28394
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/06/19 19:00:00,09/06/19 20:00:00,51796112543.2889
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 19:00:00,09/06/19 20:00:00,12667345
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 19:00:00,09/06/19 20:00:00,45020764
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 19:00:00,09/06/19 20:00:00,2.411944
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/06/19 20:00:00,09/06/19 21:00:00,8465453
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/06/19 20:00:00,09/06/19 21:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/06/19 20:00:00,09/06/19 21:00:00,51082560
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/06/19 20:00:00,09/06/19 21:00:00,3
